algo,mdp,run,rho_empirical,rho_internal
DiffQL,twostate,127,1.0,0.9999999999999539
DiffQL,twostate,128,1.0,0.9999999999999539
DiffQL,twostate,129,1.0,0.9999999999999539
DiffQL,twostate,130,1.0,0.9999999999999539
DiffQL,twostate,131,1.0,0.9999999999999539
DiffQL,twostate,132,1.0,0.9999999999999539
DiffQL,twostate,133,1.0,0.9999999999999539
DiffQL,twostate,134,1.0,0.9999999999999539
DiffQL,twostate,135,1.0,0.9999999999999539
DiffQL,twostate,136,1.0,0.9999999999999539
DiffQL,twostate,137,1.0,0.9999999999999539
DiffQL,twostate,138,1.0,0.9999999999999539
DiffQL,twostate,139,1.0,0.9999999999999539
DiffQL,twostate,140,1.0,0.9999999999999539
DiffQL,twostate,141,1.0,0.9999999999999539
DiffQL,twostate,142,1.0,0.9999999999999539
DiffQL,twostate,143,1.0,0.9999999999999539
DiffQL,twostate,144,1.0,0.9999999999999539
DiffQL,twostate,145,1.0,0.9999999999999539
DiffQL,twostate,146,1.0,0.9999999999999539
DiffQL,twostate,147,1.0,0.9999999999999539
DiffQL,twostate,148,1.0,0.9999999999999539
DiffQL,twostate,149,1.0,0.9999999999999539
DiffQL,twostate,150,1.0,0.9999999999999539
DiffQL,twostate,151,1.0,0.9999999999999539
DiffQL,twostate,152,1.0,0.9999999999999539
DiffQL,twostate,153,1.0,0.9999999999999539
DiffQL,twostate,154,1.0,0.9999999999999539
DiffQL,twostate,155,1.0,0.9999999999999539
DiffQL,twostate,156,1.0,0.9999999999999539
DiffQL,twostate,157,1.0,0.9999999999999539
DiffQL,twostate,158,1.0,0.9999999999999539
DiffQL,twostate,159,1.0,0.9999999999999539
DiffQL,twostate,160,1.0,0.9999999999999539
DiffQL,twostate,161,1.0,0.9999999999999539
DiffQL,twostate,162,1.0,0.9999999999999539
DiffQL,twostate,163,1.0,0.9999999999999539
DiffQL,twostate,164,1.0,0.9999999999999539
DiffQL,twostate,165,1.0,0.9999999999999539
DiffQL,twostate,166,1.0,0.9999999999999539
DiffQL,twostate,167,1.0,0.9999999999999539
DiffQL,twostate,168,1.0,0.9999999999999539
DiffQL,twostate,169,1.0,0.9999999999999539
DiffQL,twostate,170,1.0,0.9999999999999539
DiffQL,twostate,171,1.0,0.9999999999999539
DiffQL,twostate,172,1.0,0.9999999999999539
DiffQL,twostate,173,1.0,0.9999999999999539
DiffQL,twostate,174,1.0,0.9999999999999539
DiffQL,twostate,175,1.0,0.9999999999999539
DiffQL,twostate,176,1.0,0.9999999999999539
DiffQL,twostate,177,1.0,0.9999999999999539
DiffQL,twostate,178,1.0,0.9999999999999539
DiffQL,twostate,179,1.0,0.9999999999999539
DiffQL,twostate,180,1.0,0.9999999999999539
DiffQL,twostate,181,1.0,0.9999999999999539
DiffQL,twostate,182,1.0,0.9999999999999539
DiffQL,twostate,183,1.0,0.9999999999999539
DiffQL,twostate,184,1.0,0.9999999999999539
DiffQL,twostate,185,1.0,0.9999999999999539
DiffQL,twostate,186,1.0,0.9999999999999539
DiffQL,twostate,187,1.0,0.9999999999999539
DiffQL,twostate,188,1.0,0.9999999999999539
DiffQL,twostate,189,1.0,0.9999999999999539
DiffQL,twostate,190,1.0,0.9999999999999539
DiffQL,twostate,191,1.0,0.9999999999999539
DiffQL,twostate,192,1.0,0.9999999999999539
DiffQL,twostate,193,1.0,0.9999999999999539
DiffQL,twostate,194,1.0,0.9999999999999539
DiffQL,twostate,195,1.0,0.9999999999999539
DiffQL,twostate,196,1.0,0.9999999999999539
DiffQL,twostate,197,1.0,0.9999999999999539
DiffQL,twostate,198,1.0,0.9999999999999539
DiffQL,twostate,199,1.0,0.9999999999999539
DiffQL,twostate,200,1.0,0.9999999999999539
DiffQL,twostate,201,1.0,0.9999999999999539
DiffQL,twostate,202,1.0,0.9999999999999539
DiffQL,twostate,203,1.0,0.9999999999999539
DiffQL,twostate,204,1.0,0.9999999999999539
DiffQL,twostate,205,1.0,0.9999999999999539
DiffQL,twostate,206,1.0,0.9999999999999539
DiffQL,twostate,207,1.0,0.9999999999999539
DiffQL,twostate,208,1.0,0.9999999999999539
DiffQL,twostate,209,1.0,0.9999999999999539
DiffQL,twostate,210,1.0,0.9999999999999539
DiffQL,twostate,211,1.0,0.9999999999999539
DiffQL,twostate,212,1.0,0.9999999999999539
DiffQL,twostate,213,1.0,0.9999999999999539
DiffQL,twostate,214,1.0,0.9999999999999539
DiffQL,twostate,215,1.0,0.9999999999999539
DiffQL,twostate,216,1.0,0.9999999999999539
DiffQL,twostate,217,1.0,0.9999999999999539
DiffQL,twostate,218,1.0,0.9999999999999539
DiffQL,twostate,219,1.0,0.9999999999999539
DiffQL,twostate,220,1.0,0.9999999999999539
DiffQL,twostate,221,1.0,0.9999999999999539
DiffQL,twostate,222,1.0,0.9999999999999539
DiffQL,twostate,223,1.0,0.9999999999999539
DiffQL,twostate,224,1.0,0.9999999999999539
DiffQL,twostate,225,1.0,0.9999999999999539
