algo,mdp,run,rho_empirical,rho_internal
DiffQL,stayvsburst,215,2.0,2.2420114281846364
DiffQL,stayvsburst,216,2.2252222222222224,2.25072195538342
DiffQL,stayvsburst,217,2.2263333333333333,2.2401740646721526
DiffQL,stayvsburst,218,2.219777777777778,2.27669696633179
DiffQL,stayvsburst,219,2.0,2.205598760265026
DiffQL,stayvsburst,220,2.230888888888889,2.2741518632239295
DiffQL,stayvsburst,221,2.223333333333333,2.2002237317232325
DiffQL,stayvsburst,222,2.2176666666666667,2.240749177345161
DiffQL,stayvsburst,223,2.218888888888889,2.2415420908219414
DiffQL,stayvsburst,224,2.225111111111111,2.2589244979176217
DiffQL,stayvsburst,225,2.2316666666666665,2.253211213156298
DiffQL,stayvsburst,226,2.2172222222222224,2.206249512928128
DiffQL,stayvsburst,227,2.2292222222222224,2.2303473823634046
DiffQL,stayvsburst,228,2.218,2.267337527999644
DiffQL,stayvsburst,229,2.2196666666666665,2.256338383001066
DiffQL,stayvsburst,230,2.223777777777778,2.255757923202771
DiffQL,stayvsburst,231,2.2174444444444443,2.2239201465116714
DiffQL,stayvsburst,232,2.224,2.2527177103907974
DiffQL,stayvsburst,233,2.2163333333333335,2.2298285038588266
DiffQL,stayvsburst,234,2.2213333333333334,2.242035722738455
DiffQL,stayvsburst,235,2.2212222222222224,2.2540516463645823
DiffQL,stayvsburst,236,2.227777777777778,2.215785721426819
DiffQL,stayvsburst,237,2.219888888888889,2.2782626780361435
DiffQL,stayvsburst,238,2.2226666666666666,2.2432666177691334
DiffQL,stayvsburst,239,2.2184444444444447,2.2538418292553297
DiffQL,stayvsburst,240,2.2225555555555556,2.2265912305865765
DiffQL,stayvsburst,241,2.226777777777778,2.237575829899203
DiffQL,stayvsburst,242,2.2204444444444444,2.230887196489999
DiffQL,stayvsburst,243,2.213111111111111,2.213570177199113
DiffQL,stayvsburst,244,2.2216666666666667,2.2498799730801617
DiffQL,stayvsburst,245,2.2146666666666666,2.23027816901516
DiffQL,stayvsburst,246,2.221,2.2614595848208494
DiffQL,stayvsburst,247,2.2248888888888887,2.2701860960625573
DiffQL,stayvsburst,248,2.2225555555555556,2.2497804588730848
DiffQL,stayvsburst,249,2.22,2.27852481572888
DiffQL,stayvsburst,250,2.2182222222222223,2.263640848618683
DiffQL,stayvsburst,251,2.2245555555555554,2.2773454114640654
DiffQL,stayvsburst,252,2.224222222222222,2.2261064161411084
DiffQL,stayvsburst,253,2.2154444444444445,2.2643964930691545
DiffQL,stayvsburst,254,2.0,2.2155088977760604
DiffQL,stayvsburst,255,2.223777777777778,2.2611849352763125
DiffQL,stayvsburst,256,2.220111111111111,2.255976461082992
DiffQL,stayvsburst,257,2.2244444444444444,2.256972399315291
DiffQL,stayvsburst,258,2.2208888888888887,2.266828109500711
DiffQL,stayvsburst,259,2.227777777777778,2.2526116487795655
DiffQL,stayvsburst,260,2.218888888888889,2.2677910317574494
DiffQL,stayvsburst,261,2.219,2.255943278094664
DiffQL,stayvsburst,262,2.0,2.2368289326240474
DiffQL,stayvsburst,263,2.2207777777777777,2.244899896092852
DiffQL,stayvsburst,264,2.2183333333333333,2.26249268308884
DiffQL,stayvsburst,265,2.2167777777777777,2.225188163551443
DiffQL,stayvsburst,266,2.2265555555555556,2.2282506238923987
DiffQL,stayvsburst,267,2.220222222222222,2.234519308320501
DiffQL,stayvsburst,268,2.2247777777777777,2.2467904524786526
DiffQL,stayvsburst,269,2.2223333333333333,2.2364291491540165
DiffQL,stayvsburst,270,2.0,2.239512794286348
DiffQL,stayvsburst,271,2.0,2.23095655433067
DiffQL,stayvsburst,272,2.218777777777778,2.243567248149902
DiffQL,stayvsburst,273,2.2216666666666667,2.266163782556789
DiffQL,stayvsburst,274,2.2266666666666666,2.2224760656239266
DiffQL,stayvsburst,275,2.227333333333333,2.216492423637178
DiffQL,stayvsburst,276,2.2224444444444442,2.2390323256473934
DiffQL,stayvsburst,277,2.2271111111111113,2.242579345781145
DiffQL,stayvsburst,278,2.222111111111111,2.2256658543090504
DiffQL,stayvsburst,279,2.2262222222222223,2.2254788236051475
DiffQL,stayvsburst,280,2.2151111111111113,2.243297625490221
DiffQL,stayvsburst,281,2.221,2.265042465998711
DiffQL,stayvsburst,282,2.221888888888889,2.2705047857001617
DiffQL,stayvsburst,283,2.2222222222222223,2.246726762199047
DiffQL,stayvsburst,284,2.2254444444444443,2.224967401921916
DiffQL,stayvsburst,285,2.2223333333333333,2.2102105631216014
DiffQL,stayvsburst,286,2.2245555555555554,2.245039901555662
DiffQL,stayvsburst,287,2.0,2.228815255307563
DiffQL,stayvsburst,288,2.223222222222222,2.280727278569438
DiffQL,stayvsburst,289,2.223333333333333,2.2382078677657335
DiffQL,stayvsburst,290,2.2234444444444446,2.263438421612264
DiffQL,stayvsburst,291,2.228222222222222,2.242121227647319
DiffQL,stayvsburst,292,2.2194444444444446,2.2536975855382555
DiffQL,stayvsburst,293,2.0,2.2298010591277095
