algo,mdp,run,rho_hat
RVIQL,stayvsburst,149,2.2236666666666665
RVIQL,stayvsburst,150,2.0
RVIQL,stayvsburst,151,2.0
RVIQL,stayvsburst,152,2.2255555555555557
RVIQL,stayvsburst,153,2.221111111111111
RVIQL,stayvsburst,154,2.2236666666666665
RVIQL,stayvsburst,155,2.2177777777777776
RVIQL,stayvsburst,156,2.2255555555555557
RVIQL,stayvsburst,157,2.222888888888889
RVIQL,stayvsburst,158,2.222111111111111
RVIQL,stayvsburst,159,2.0
RVIQL,stayvsburst,160,2.0
RVIQL,stayvsburst,161,2.223888888888889
RVIQL,stayvsburst,162,2.219
RVIQL,stayvsburst,163,2.0
RVIQL,stayvsburst,164,2.0
RVIQL,stayvsburst,165,2.2184444444444447
RVIQL,stayvsburst,166,2.0
RVIQL,stayvsburst,167,2.225111111111111
RVIQL,stayvsburst,168,2.2253333333333334
RVIQL,stayvsburst,169,2.2231111111111113
RVIQL,stayvsburst,170,2.0
RVIQL,stayvsburst,171,2.2231111111111113
RVIQL,stayvsburst,172,2.0
RVIQL,stayvsburst,173,2.215
RVIQL,stayvsburst,174,2.0
RVIQL,stayvsburst,175,2.226111111111111
RVIQL,stayvsburst,176,2.223333333333333
RVIQL,stayvsburst,177,2.0
RVIQL,stayvsburst,178,2.2212222222222224
RVIQL,stayvsburst,179,2.0
RVIQL,stayvsburst,180,2.2205555555555554
RVIQL,stayvsburst,181,2.0
RVIQL,stayvsburst,182,2.224666666666667
RVIQL,stayvsburst,183,2.222
RVIQL,stayvsburst,184,2.0
RVIQL,stayvsburst,185,2.2244444444444444
RVIQL,stayvsburst,186,2.2265555555555556
RVIQL,stayvsburst,187,2.219888888888889
RVIQL,stayvsburst,188,2.0
RVIQL,stayvsburst,189,2.2253333333333334
RVIQL,stayvsburst,190,2.2247777777777777
RVIQL,stayvsburst,191,2.0
RVIQL,stayvsburst,192,2.2195555555555555
RVIQL,stayvsburst,193,2.0
RVIQL,stayvsburst,194,2.222111111111111
RVIQL,stayvsburst,195,2.222
RVIQL,stayvsburst,196,2.0
RVIQL,stayvsburst,197,2.0
RVIQL,stayvsburst,198,2.212111111111111
RVIQL,stayvsburst,199,2.0
RVIQL,stayvsburst,200,2.0
RVIQL,stayvsburst,201,2.0
RVIQL,stayvsburst,202,2.0
RVIQL,stayvsburst,203,2.2185555555555556
RVIQL,stayvsburst,204,2.0
RVIQL,stayvsburst,205,2.215888888888889
RVIQL,stayvsburst,206,2.223222222222222
RVIQL,stayvsburst,207,2.2194444444444446
RVIQL,stayvsburst,208,2.222111111111111
RVIQL,stayvsburst,209,2.0
RVIQL,stayvsburst,210,2.0
RVIQL,stayvsburst,211,2.0
RVIQL,stayvsburst,212,2.2184444444444447
RVIQL,stayvsburst,213,2.223
RVIQL,stayvsburst,214,2.225111111111111
RVIQL,stayvsburst,215,2.0
RVIQL,stayvsburst,216,2.0
RVIQL,stayvsburst,217,2.2213333333333334
RVIQL,stayvsburst,218,2.221
RVIQL,stayvsburst,219,2.225888888888889
RVIQL,stayvsburst,220,2.0
RVIQL,stayvsburst,221,2.2215555555555557
RVIQL,stayvsburst,222,2.2204444444444444
RVIQL,stayvsburst,223,2.0
RVIQL,stayvsburst,224,2.225111111111111
RVIQL,stayvsburst,225,2.228
RVIQL,stayvsburst,226,2.229111111111111
RVIQL,stayvsburst,227,2.0
RVIQL,stayvsburst,228,2.2175555555555557
RVIQL,stayvsburst,229,2.2231111111111113
RVIQL,stayvsburst,230,2.2254444444444443
RVIQL,stayvsburst,231,2.217111111111111
RVIQL,stayvsburst,232,2.0
RVIQL,stayvsburst,233,2.214
RVIQL,stayvsburst,234,2.2216666666666667
RVIQL,stayvsburst,235,2.2253333333333334
