algo,mdp,run,rho_hat
RVIQL,resetdie,446,6.0
RVIQL,resetdie,447,3.0
RVIQL,resetdie,448,6.0
RVIQL,resetdie,449,0.29562222222222223
RVIQL,resetdie,450,6.0
RVIQL,resetdie,451,6.0
RVIQL,resetdie,452,3.0
RVIQL,resetdie,453,6.0
RVIQL,resetdie,454,6.0
RVIQL,resetdie,455,6.0
RVIQL,resetdie,456,6.0
RVIQL,resetdie,457,6.0
RVIQL,resetdie,458,3.0
RVIQL,resetdie,459,6.0
RVIQL,resetdie,460,6.0
RVIQL,resetdie,461,6.0
RVIQL,resetdie,462,6.0
RVIQL,resetdie,463,6.0
RVIQL,resetdie,464,6.0
RVIQL,resetdie,465,6.0
RVIQL,resetdie,466,6.0
RVIQL,resetdie,467,6.0
RVIQL,resetdie,468,0.7696222222222222
RVIQL,resetdie,469,3.0
RVIQL,resetdie,470,5.0
RVIQL,resetdie,471,6.0
RVIQL,resetdie,472,6.0
RVIQL,resetdie,473,6.0
RVIQL,resetdie,474,6.0
RVIQL,resetdie,475,6.0
RVIQL,resetdie,476,6.0
RVIQL,resetdie,477,6.0
RVIQL,resetdie,478,0.7553555555555556
RVIQL,resetdie,479,6.0
RVIQL,resetdie,480,3.0
RVIQL,resetdie,481,3.0
RVIQL,resetdie,482,6.0
RVIQL,resetdie,483,6.0
RVIQL,resetdie,484,0.7516
RVIQL,resetdie,485,6.0
RVIQL,resetdie,486,5.0
RVIQL,resetdie,487,6.0
RVIQL,resetdie,488,3.0
RVIQL,resetdie,489,6.0
RVIQL,resetdie,490,6.0
RVIQL,resetdie,491,6.0
RVIQL,resetdie,492,6.0
RVIQL,resetdie,493,5.0
RVIQL,resetdie,494,6.0
RVIQL,resetdie,495,6.0
RVIQL,resetdie,496,5.0
RVIQL,resetdie,497,6.0
RVIQL,resetdie,498,5.0
RVIQL,resetdie,499,3.0
RVIQL,resetdie,500,6.0
RVIQL,resetdie,501,5.0
RVIQL,resetdie,502,6.0
RVIQL,resetdie,503,6.0
RVIQL,resetdie,504,6.0
RVIQL,resetdie,505,3.0
RVIQL,resetdie,506,6.0
RVIQL,resetdie,507,6.0
RVIQL,resetdie,508,6.0
RVIQL,resetdie,509,6.0
RVIQL,resetdie,510,6.0
RVIQL,resetdie,511,3.0
RVIQL,resetdie,512,3.0
RVIQL,resetdie,513,6.0
