algo,mdp,run,rho_empirical,rho_internal
DiffQL,ring,132,1.0,0.9999999999999539
DiffQL,ring,133,1.0,0.9999999999999539
DiffQL,ring,134,1.0,0.9999999999999539
DiffQL,ring,135,1.0,0.9999999999999539
DiffQL,ring,136,1.0,0.9999999999999539
DiffQL,ring,137,1.0,0.9999999999999539
DiffQL,ring,138,1.0,0.9999999999999539
DiffQL,ring,139,1.0,0.9999999999999539
DiffQL,ring,140,1.0,0.9999999999999539
DiffQL,ring,141,1.0,0.9999999999999539
DiffQL,ring,142,1.0,0.9999999999999539
DiffQL,ring,143,1.0,0.9999999999999539
DiffQL,ring,144,1.0,0.9999999999999539
DiffQL,ring,145,1.0,0.9999999999999539
DiffQL,ring,146,1.0,0.9999999999999539
DiffQL,ring,147,1.0,0.9999999999999539
DiffQL,ring,148,1.0,0.9999999999999539
DiffQL,ring,149,1.0,0.9999999999999539
DiffQL,ring,150,1.0,0.9999999999999539
DiffQL,ring,151,1.0,0.9999999999999539
DiffQL,ring,152,1.0,0.9999999999999539
DiffQL,ring,153,1.0,0.9999999999999539
DiffQL,ring,154,1.0,0.9999999999999539
DiffQL,ring,155,1.0,0.9999999999999539
DiffQL,ring,156,1.0,0.9999999999999539
DiffQL,ring,157,1.0,0.9999999999999539
DiffQL,ring,158,1.0,0.9999999999999539
DiffQL,ring,159,1.0,0.9999999999999539
DiffQL,ring,160,1.0,0.9999999999999539
DiffQL,ring,161,1.0,0.9999999999999539
DiffQL,ring,162,1.0,0.9999999999999539
DiffQL,ring,163,1.0,0.9999999999999539
DiffQL,ring,164,1.0,0.9999999999999539
DiffQL,ring,165,1.0,0.9999999999999539
DiffQL,ring,166,1.0,0.9999999999999539
DiffQL,ring,167,1.0,0.9999999999999539
DiffQL,ring,168,1.0,0.9999999999999539
DiffQL,ring,169,1.0,0.9999999999999539
DiffQL,ring,170,1.0,0.9999999999999539
DiffQL,ring,171,1.0,0.9999999999999539
DiffQL,ring,172,1.0,0.9999999999999539
DiffQL,ring,173,1.0,0.9999999999999539
DiffQL,ring,174,1.0,0.9999999999999539
DiffQL,ring,175,1.0,0.9999999999999539
DiffQL,ring,176,1.0,0.9999999999999539
DiffQL,ring,177,1.0,0.9999999999999539
DiffQL,ring,178,1.0,0.9999999999999539
DiffQL,ring,179,1.0,0.9999999999999539
DiffQL,ring,180,1.0,0.9999999999999539
DiffQL,ring,181,1.0,0.9999999999999539
DiffQL,ring,182,1.0,0.9999999999999539
DiffQL,ring,183,1.0,0.9999999999999539
DiffQL,ring,184,1.0,0.9999999999999539
DiffQL,ring,185,1.0,0.9999999999999539
DiffQL,ring,186,1.0,0.9999999999999539
DiffQL,ring,187,1.0,0.9999999999999539
DiffQL,ring,188,1.0,0.9999999999999539
DiffQL,ring,189,1.0,0.9999999999999539
DiffQL,ring,190,1.0,0.9999999999999539
DiffQL,ring,191,1.0,0.9999999999999539
DiffQL,ring,192,1.0,0.9999999999999539
DiffQL,ring,193,1.0,0.9999999999999539
DiffQL,ring,194,1.0,0.9999999999999539
DiffQL,ring,195,1.0,0.9999999999999539
DiffQL,ring,196,1.0,0.9999999999999539
DiffQL,ring,197,1.0,0.9999999999999539
DiffQL,ring,198,1.0,0.9999999999999539
DiffQL,ring,199,1.0,0.9999999999999539
DiffQL,ring,200,1.0,0.9999999999999539
DiffQL,ring,201,1.0,0.9999999999999539
DiffQL,ring,202,1.0,0.9999999999999539
DiffQL,ring,203,1.0,0.9999999999999539
DiffQL,ring,204,1.0,0.9999999999999539
DiffQL,ring,205,1.0,0.9999999999999539
DiffQL,ring,206,1.0,0.9999999999999539
DiffQL,ring,207,1.0,0.9999999999999539
DiffQL,ring,208,1.0,0.9999999999999539
DiffQL,ring,209,1.0,0.9999999999999539
DiffQL,ring,210,1.0,0.9999999999999539
DiffQL,ring,211,1.0,0.9999999999999539
DiffQL,ring,212,1.0,0.9999999999999539
DiffQL,ring,213,1.0,0.9999999999999539
DiffQL,ring,214,1.0,0.9999999999999539
DiffQL,ring,215,1.0,0.9999999999999539
DiffQL,ring,216,1.0,0.9999999999999539
DiffQL,ring,217,1.0,0.9999999999999539
DiffQL,ring,218,1.0,0.9999999999999539
DiffQL,ring,219,1.0,0.9999999999999539
DiffQL,ring,220,1.0,0.9999999999999539
DiffQL,ring,221,1.0,0.9999999999999539
DiffQL,ring,222,1.0,0.9999999999999539
DiffQL,ring,223,1.0,0.9999999999999539
DiffQL,ring,224,1.0,0.9999999999999539
DiffQL,ring,225,1.0,0.9999999999999539
DiffQL,ring,226,1.0,0.9999999999999539
DiffQL,ring,227,1.0,0.9999999999999539
DiffQL,ring,228,1.0,0.9999999999999539
DiffQL,ring,229,1.0,0.9999999999999539
DiffQL,ring,230,1.0,0.9999999999999539
DiffQL,ring,231,1.0,0.9999999999999539
DiffQL,ring,232,1.0,0.9999999999999539
DiffQL,ring,233,1.0,0.9999999999999539
DiffQL,ring,234,1.0,0.9999999999999539
DiffQL,ring,235,1.0,0.9999999999999539
DiffQL,ring,236,1.0,0.9999999999999539
DiffQL,ring,237,1.0,0.9999999999999539
DiffQL,ring,238,1.0,0.9999999999999539
DiffQL,ring,239,1.0,0.9999999999999539
DiffQL,ring,240,1.0,0.9999999999999539
DiffQL,ring,241,1.0,0.9999999999999539
DiffQL,ring,242,1.0,0.9999999999999539
DiffQL,ring,243,1.0,0.9999999999999539
DiffQL,ring,244,1.0,0.9999999999999539
DiffQL,ring,245,1.0,0.9999999999999539
DiffQL,ring,246,1.0,0.9999999999999539
DiffQL,ring,247,1.0,0.9999999999999539
DiffQL,ring,248,1.0,0.9999999999999539
DiffQL,ring,249,1.0,0.9999999999999539
DiffQL,ring,250,1.0,0.9999999999999539
DiffQL,ring,251,1.0,0.9999999999999539
DiffQL,ring,252,1.0,0.9999999999999539
DiffQL,ring,253,1.0,0.9999999999999539
DiffQL,ring,254,1.0,0.9999999999999539
DiffQL,ring,255,1.0,0.9999999999999539
DiffQL,ring,256,1.0,0.9999999999999539
DiffQL,ring,257,1.0,0.9999999999999539
DiffQL,ring,258,1.0,0.9999999999999539
DiffQL,ring,259,1.0,0.9999999999999539
DiffQL,ring,260,1.0,0.9999999999999539
DiffQL,ring,261,1.0,0.9999999999999539
DiffQL,ring,262,1.0,0.9999999999999539
DiffQL,ring,263,1.0,0.9999999999999539
DiffQL,ring,264,1.0,0.9999999999999539
DiffQL,ring,265,1.0,0.9999999999999539
DiffQL,ring,266,1.0,0.9999999999999539
DiffQL,ring,267,1.0,0.9999999999999539
DiffQL,ring,268,1.0,0.9999999999999539
DiffQL,ring,269,1.0,0.9999999999999539
DiffQL,ring,270,1.0,0.9999999999999539
DiffQL,ring,271,1.0,0.9999999999999539
DiffQL,ring,272,1.0,0.9999999999999539
DiffQL,ring,273,1.0,0.9999999999999539
DiffQL,ring,274,1.0,0.9999999999999539
DiffQL,ring,275,1.0,0.9999999999999539
DiffQL,ring,276,1.0,0.9999999999999539
DiffQL,ring,277,1.0,0.9999999999999539
DiffQL,ring,278,1.0,0.9999999999999539
DiffQL,ring,279,1.0,0.9999999999999539
DiffQL,ring,280,1.0,0.9999999999999539
DiffQL,ring,281,1.0,0.9999999999999539
DiffQL,ring,282,1.0,0.9999999999999539
DiffQL,ring,283,1.0,0.9999999999999539
DiffQL,ring,284,1.0,0.9999999999999539
DiffQL,ring,285,1.0,0.9999999999999539
DiffQL,ring,286,1.0,0.9999999999999539
DiffQL,ring,287,1.0,0.9999999999999539
