algo,mdp,run,rho_hat
RVIQL,twostate,379,1.0
RVIQL,twostate,380,1.0
RVIQL,twostate,381,1.0
RVIQL,twostate,382,1.0
RVIQL,twostate,383,1.0
RVIQL,twostate,384,1.0
RVIQL,twostate,385,1.0
RVIQL,twostate,386,1.0
RVIQL,twostate,387,1.0
RVIQL,twostate,388,1.0
RVIQL,twostate,389,1.0
RVIQL,twostate,390,1.0
RVIQL,twostate,391,1.0
RVIQL,twostate,392,1.0
RVIQL,twostate,393,1.0
RVIQL,twostate,394,1.0
RVIQL,twostate,395,1.0
RVIQL,twostate,396,1.0
RVIQL,twostate,397,1.0
RVIQL,twostate,398,1.0
RVIQL,twostate,399,1.0
RVIQL,twostate,400,1.0
RVIQL,twostate,401,1.0
RVIQL,twostate,402,1.0
RVIQL,twostate,403,1.0
RVIQL,twostate,404,1.0
RVIQL,twostate,405,1.0
RVIQL,twostate,406,1.0
RVIQL,twostate,407,1.0
RVIQL,twostate,408,1.0
RVIQL,twostate,409,1.0
RVIQL,twostate,410,1.0
RVIQL,twostate,411,1.0
RVIQL,twostate,412,1.0
RVIQL,twostate,413,1.0
RVIQL,twostate,414,1.0
RVIQL,twostate,415,1.0
RVIQL,twostate,416,1.0
RVIQL,twostate,417,1.0
RVIQL,twostate,418,1.0
RVIQL,twostate,419,1.0
RVIQL,twostate,420,1.0
RVIQL,twostate,421,1.0
RVIQL,twostate,422,1.0
RVIQL,twostate,423,1.0
RVIQL,twostate,424,1.0
RVIQL,twostate,425,1.0
RVIQL,twostate,426,1.0
RVIQL,twostate,427,1.0
RVIQL,twostate,428,1.0
RVIQL,twostate,429,1.0
RVIQL,twostate,430,1.0
RVIQL,twostate,431,1.0
RVIQL,twostate,432,1.0
RVIQL,twostate,433,1.0
RVIQL,twostate,434,1.0
RVIQL,twostate,435,1.0
RVIQL,twostate,436,1.0
RVIQL,twostate,437,1.0
RVIQL,twostate,438,1.0
RVIQL,twostate,439,1.0
RVIQL,twostate,440,1.0
RVIQL,twostate,441,1.0
RVIQL,twostate,442,1.0
RVIQL,twostate,443,1.0
RVIQL,twostate,444,1.0
RVIQL,twostate,445,1.0
RVIQL,twostate,446,1.0
RVIQL,twostate,447,1.0
RVIQL,twostate,448,1.0
RVIQL,twostate,449,1.0
RVIQL,twostate,450,1.0
RVIQL,twostate,451,1.0
RVIQL,twostate,452,1.0
RVIQL,twostate,453,1.0
RVIQL,twostate,454,1.0
RVIQL,twostate,455,1.0
RVIQL,twostate,456,1.0
RVIQL,twostate,457,1.0
RVIQL,twostate,458,1.0
RVIQL,twostate,459,1.0
RVIQL,twostate,460,1.0
RVIQL,twostate,461,1.0
RVIQL,twostate,462,1.0
RVIQL,twostate,463,1.0
RVIQL,twostate,464,1.0
RVIQL,twostate,465,1.0
RVIQL,twostate,466,1.0
RVIQL,twostate,467,1.0
RVIQL,twostate,468,1.0
RVIQL,twostate,469,1.0
RVIQL,twostate,470,1.0
RVIQL,twostate,471,1.0
RVIQL,twostate,472,1.0
RVIQL,twostate,473,1.0
RVIQL,twostate,474,1.0
RVIQL,twostate,475,1.0
RVIQL,twostate,476,1.0
RVIQL,twostate,477,1.0
RVIQL,twostate,478,1.0
RVIQL,twostate,479,1.0
RVIQL,twostate,480,1.0
RVIQL,twostate,481,1.0
RVIQL,twostate,482,1.0
RVIQL,twostate,483,1.0
RVIQL,twostate,484,1.0
RVIQL,twostate,485,1.0
RVIQL,twostate,486,1.0
RVIQL,twostate,487,1.0
RVIQL,twostate,488,1.0
RVIQL,twostate,489,1.0
RVIQL,twostate,490,1.0
RVIQL,twostate,491,1.0
RVIQL,twostate,492,1.0
RVIQL,twostate,493,1.0
RVIQL,twostate,494,1.0
RVIQL,twostate,495,1.0
RVIQL,twostate,496,1.0
RVIQL,twostate,497,1.0
RVIQL,twostate,498,1.0
RVIQL,twostate,499,1.0
RVIQL,twostate,500,1.0
RVIQL,twostate,501,1.0
RVIQL,twostate,502,1.0
RVIQL,twostate,503,1.0
RVIQL,twostate,504,1.0
RVIQL,twostate,505,1.0
RVIQL,twostate,506,1.0
RVIQL,twostate,507,1.0
RVIQL,twostate,508,1.0
RVIQL,twostate,509,1.0
RVIQL,twostate,510,1.0
RVIQL,twostate,511,1.0
RVIQL,twostate,512,1.0
RVIQL,twostate,513,1.0
RVIQL,twostate,514,1.0
RVIQL,twostate,515,1.0
RVIQL,twostate,516,1.0
RVIQL,twostate,517,1.0
RVIQL,twostate,518,1.0
RVIQL,twostate,519,1.0
RVIQL,twostate,520,1.0
RVIQL,twostate,521,1.0
RVIQL,twostate,522,1.0
RVIQL,twostate,523,1.0
RVIQL,twostate,524,1.0
RVIQL,twostate,525,1.0
RVIQL,twostate,526,1.0
RVIQL,twostate,527,1.0
RVIQL,twostate,528,1.0
RVIQL,twostate,529,1.0
RVIQL,twostate,530,1.0
RVIQL,twostate,531,1.0
RVIQL,twostate,532,1.0
RVIQL,twostate,533,1.0
RVIQL,twostate,534,1.0
RVIQL,twostate,535,1.0
RVIQL,twostate,536,1.0
RVIQL,twostate,537,1.0
RVIQL,twostate,538,1.0
RVIQL,twostate,539,1.0
RVIQL,twostate,540,1.0
RVIQL,twostate,541,1.0
RVIQL,twostate,542,1.0
RVIQL,twostate,543,1.0
RVIQL,twostate,544,1.0
RVIQL,twostate,545,1.0
RVIQL,twostate,546,1.0
RVIQL,twostate,547,1.0
RVIQL,twostate,548,1.0
RVIQL,twostate,549,1.0
RVIQL,twostate,550,1.0
RVIQL,twostate,551,1.0
RVIQL,twostate,552,1.0
RVIQL,twostate,553,1.0
RVIQL,twostate,554,1.0
RVIQL,twostate,555,1.0
RVIQL,twostate,556,1.0
RVIQL,twostate,557,1.0
RVIQL,twostate,558,1.0
RVIQL,twostate,559,1.0
RVIQL,twostate,560,1.0
RVIQL,twostate,561,1.0
RVIQL,twostate,562,1.0
RVIQL,twostate,563,1.0
RVIQL,twostate,564,1.0
RVIQL,twostate,565,1.0
RVIQL,twostate,566,1.0
